Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
08 04 2014,"China's GDP growth to slow to 7.5pc this year, 7.3pc next: IMF - BEIJING: The International Monetary Fund said Tuesday China's economic growth would slow to 7.5 percent this year an",1,1,0.0,0.843,0.157,0.6369,1
08 04 2014,"Tunisian economy to strengthen: IMF - DUBAI: Economic growth in Tunisia, cradle of the Arab Spring uprisings, is expected to gather pace on the back of politi",1,1,0.0,0.83,0.17,0.5994,1
08 04 2014,OECD says rich countries give record aid in 2013 - PARIS: Aid given by rich countries to poor nations rose last year to a record $134.8 billion (97 billion euros) despite,1,1,0.085,0.716,0.198,0.6249,1
08 04 2014,People respect parliamentarians despite misperceptions: Pervaiz - ISLAMABAD: Minister for Information and Broadcasting Pervaiz Rashid on Tuesday said people respected parliamentarians de,1,1,0.0,0.754,0.246,0.7351,1
08 04 2014,"British industrial output jumps: official data - LONDON: Industrial output across Britain rose by a robust 0.9 percent in February compared with activity in January, off",1,1,0.0,0.906,0.094,0.34,1
08 04 2014,"South Africa's business confidence rises to 92.7 in March - JOHANNESBURG: Business confidence in South Africa edged up to 92.7 in March from 91.9 in February, a survey by the South",1,1,0.0,0.804,0.196,0.765,1
08 04 2014,Indonesia holds key interest rate at 7.50pc - JAKARTA: Indonesia's central bank held its key interest rate at 7.50 percent Tuesday for the fifth consecutive month,1,1,0.0,0.793,0.207,0.7184,1
08 04 2014,"South Korea, Australia sign free trade deal - SEOUL: South Korea and Australia signed a free trade deal Tuesday which will scrap almost all tariffs within a decade wh",1,1,0.0,0.784,0.216,0.765,1
08 04 2014,"RECORDER REPORT: KSE morning update - KARACHI: On Tuesday morning KSE-100 Index was at 28753.17 with a positive change of 174.21 and volume of 99,375,440 shar",1,1,0.0,0.865,0.135,0.5574,1
08 04 2014,NZ business confidence stays near 14-year high in Q1 - WELLINGTON: New Zealand business confidence hovered around a 14-year high in the first quarter on broad-based economic g,1,1,0.0,0.777,0.223,0.765,1
09 04 2014,"NZ manufacturing activity rises in March - WELLINGTON: Manufacturing activity in New Zealand improved for the first time in five months, hitting an eight-month hig",1,1,0.0,0.881,0.119,0.4767,1
09 04 2014,Brazil says won't halt pig imports after virus - SAO PAULO: Brazil will not ban pig imports after the outbreak of a deadly virus in the United States but will intensify,1,1,0.0,0.875,0.125,0.4333,1
09 04 2014,SC restores MPA Arif Gill's membership - ISLAMABAD: The Supreme Court on Wednesday restored Arif Mehmood Gill as Member of Provincial Assembly (MPA) of Punjab fr,1,1,0.0,0.728,0.272,0.802,1
09 04 2014,SC restores provincial assembly membership of Gill - ISLAMABAD: The Supreme Court on Wednesday restored Arif Mahmood Gill`s membership of Provincial Assembly from the consti,1,1,0.0,0.719,0.281,0.802,1
09 04 2014,"Sindh govt may extend deadline for computerisation of arms licenses - KARACHI: Home department, Sindh has moved a summery to the Chief Minister for grant of further extension in deadline for",1,1,0.0,0.865,0.135,0.4939,1
09 04 2014,German trade surplus slips in February as exports fall - BERLIN: Germany's powerful trade surplus shrank in February from the January level after exports fell amid an uncert,1,1,0.0,0.903,0.097,0.4215,1
09 04 2014,Country needs cheaper electricity for its industrial and agricultural growth - ISLAMABAD: Former Secretary Petroleum Dr. Gulfraz Ahmed has said that Pak-China economic corridor will be beneficial for,1,1,0.0,0.82,0.18,0.6705,1
10 04 2014,CM lauds efforts of China in developing Pakistan - LAHORE: Punjab Chief Minister Shahbaz Sharif has sought help from friendly countries to overcome energy crisis and devel,1,1,0.12,0.645,0.235,0.4404,1
10 04 2014,Bond sale shows Greece headed in 'right direction': IMF - WASHINGTON: Greece's successful bond issue on Thursday shows that the long-troubled economy is approaching the end o,1,1,0.0,0.863,0.137,0.5859,1
10 04 2014,"SECP approves ‘Rule Book’ for Karachi Stock Exchange - ISLAMABAD: The Securities and Exchange Commission of Pakistan (SECP) has accorded its approval to ""Rule Book"" for the Ka",1,1,0.0,0.75,0.25,0.7906,1
10 04 2014,"All options being explored to achieve lasting peace: Hamza - RAWALPINDI: Member National Assembly (MNA), Hamza Shahbaz Sharif Thursday said the federal government was making unrelen",1,1,0.0,0.873,0.127,0.5423,1
10 04 2014,SC releases 42-page detailed judgment in Musharraf review - ISLAMABAD: The Supreme Court on Thursday released 42-page detailed judgment in General (Retd) Pervez Musharraf's rev,1,1,0.0,0.865,0.135,0.5574,1
10 04 2014,Top Hong Kong businessman sells $928mn Beijing property - BEIJING: A company led by top Hong Kong businessman Richard Li said it has sold a landmark Beijing property for more tha,1,1,0.0,0.836,0.164,0.4404,1
10 04 2014,German institutes more optimistic on growth outlook - BERLIN: Germany's leading economic think tanks on Thursday raised their growth forecast for Europe's top economy,1,1,0.0,0.652,0.348,0.845,1
10 04 2014,"Philippines' export growth at over 3-year high in Feb - MANILA: Philippine exports rose at their fastest pace in more than three years in February, government data showed on Th",1,1,0.0,0.915,0.085,0.3818,1
12 04 2014,"South Korea upbeat on growth, shrugs off US tapering - WASHINGTON: South Korea's economy will maintain its fast recovery and the U.S. unwinding of its stimulus measures ev",1,1,0.0,0.909,0.091,0.3818,1
13 04 2014,Govt making sincere efforts to end energy crisis: Hamid - SIALKOT: Federal Minister for Science and Technology Zahid Hamid has said the incumbent government is making sincere eff,1,1,0.118,0.665,0.217,0.34,1
14 04 2014,"NZ inflation to nudge up in Q1, rate hikes loom - WELLINGTON: New Zealand inflation is seen nudging higher in the first quarter, which would confirm price pressures in th",-1,-1,0.135,0.865,0.0,-0.4939,-1
17 04 2014,"Singapore March inflation to pick up from 4-year low - SINGAPORE: Singapore's consumer prices in March likely rose from a four-year low in February, when headline inflatio",-1,-1,0.154,0.846,0.0,-0.4939,-1
22 04 2014,SC stays ECP notification declaring Ludhianvi as winner from NA-89 - ISLAMABAD: The Supreme Court (SC) on Tuesday suspended the notification of Election Commission of Pakistan (ECP) declari,1,1,0.09,0.696,0.214,0.6486,1
22 04 2014,"LSE gains 45.68 points - LAHORE: Lahore Stock Exchange here Tuesday witnessed bullish trend by gaining 45.68 points, as the LSE Index-25 opened w",1,1,0.0,0.794,0.206,0.6369,1
22 04 2014,"Power shortfall eases to 1,700 MW - ISLAMABAD: The power shortfall in the country further eased to 1,700 MW as the total generation on Tuesday was recorded",1,1,0.0,0.842,0.158,0.5423,1
22 04 2014,China loans secured by land up 30.4pc y/y at end 2013 - BEIJING: The amount of loans using land as collateral in 84 major Chinese cities rose 30.4 percent by the end of 2013 fr,1,1,0.0,0.924,0.076,0.4019,1
22 04 2014,Germany's Jan-Feb gas import costs up on higher volume - FRANKFURT: Germany's natural gas import bill for the two months of January and February rose by 2.1 percent year-on-,1,1,0.0,0.915,0.085,0.3612,1
22 04 2014,PPIB seeks proposals for development of raw sites for two hydel projects - ISLAMABAD: The Private Power and Infrastructure Board (PPIB) has invited proposals from interested private sector entrep,1,1,0.0,0.909,0.091,0.4019,1
22 04 2014,"Sri Lanka keeps rates steady at multiyear lows as credit growth slows - COLOMBO: Sri Lanka kept policy rates steady at multiyear lows on Tuesday, as expected, and expressed confidence that pri",1,1,0.094,0.682,0.223,0.7096,1
23 04 2014,"Mexico inflation seen cooling further in early April - MEXICO CITY: Mexican annual inflation likely eased further in early April, backing expectations that policymakers will l",1,1,0.0,0.87,0.13,0.3182,1
23 04 2014,Senate body vows to ensure extension of Poly-Clinic hospital - ISLAMABAD: Senate Standing Committee on Cabinet Secretariat Wednesday asked Capital Development Authority (CDA) to follo,1,1,0.0,0.849,0.151,0.4404,1
23 04 2014,$1 billion investment arranged for wind power project - KARACHI: Sindh Government has succeeded in getting another foreign investment of more than one billion US dollar for its,1,1,0.0,0.903,0.097,0.4215,1
23 04 2014,All institutions respect each other: Mushahidullah - ISLAMABAD: Pakistan Muslim League (N) Central Secretary Information Senator Mushahidullah Khan said on Wednesday that al,1,1,0.0,0.871,0.129,0.4767,1
23 04 2014,"French growth to reach 1pc in 2014, rising to 2.25pc in 2017: govt - PARIS: France is expected to post growth of 1 percent in 2014 and 1.7 percent in 2015, the government said Wednesday. Ou",1,1,0.0,0.831,0.169,0.6486,1
23 04 2014,Spain sees stronger economic outlook in 2014-15 - MADRID: Spain's government forecast Wednesday faster economic growth in the next two years as the nation emerges fro,1,1,0.0,0.816,0.184,0.6369,1
23 04 2014,France treads fine line on EU deficit-cutting targets - PARIS: France's government is to set out its roadmap to deficit reduction on Wednesday using optimistic growth forec,1,1,0.086,0.701,0.213,0.4588,1
23 04 2014,"China manufacturing improves slightly in April: HSBC - BEIJING: Chinese manufacturing activity improved slightly in April as domestic demand showed ""mild improvement"", HSBC sa",1,1,0.055,0.73,0.215,0.6597,1
24 04 2014,CM praises CCTV cameras for wheat procurement centers - LAHORE: Punjab Chief Minister Muhammad Shahbaz Sharif has appreciated installation of CCTV cameras at wheat procurement,1,1,0.0,0.767,0.233,0.7717,1
24 04 2014,"Prime Minister to visit UK next week - ISLAMABAD: Prime Minister Muhammad Nawaz Sharif would visit the United Kingdom from April 30 to May 2, at the invitation",1,1,0.0,0.903,0.097,0.4215,1
24 04 2014,"SC issues notice to Shah in alleged rigging case - ISLAMABAD: The Supreme Court on Thursday issued notice to Syed Khursheed Shah, Opposition Leader National Assembly regar",1,1,0.0,0.874,0.126,0.5574,1
24 04 2014,"France, Poland say EU needs energy union to ensure supplies - PARIS: France and Poland put forward a proposal for a European energy community on Thursday, to counter the dependence o",1,1,0.0,0.779,0.221,0.7003,1
24 04 2014,German business confidence rises in April: Ifo - FRANKFURT: German business confidence rebounded this month after a slight fall in March in Europe's biggest economy,1,1,0.0,0.761,0.239,0.765,1
24 04 2014,"Polling underway in PS-35 Larkana-I, PK-86 Swat - ISLAMABAD: Polling is in progress for the by- elections of Sindh Assembly constituency PS-35 (Larkana-I) and Khyber Pakh",1,1,0.0,0.896,0.104,0.4215,1
24 04 2014,"Obama urges Japan to take 'bold steps' in huge trade deal - TOKYO: US President Barack Obama on Thursday urged Japan to take ""bold steps"" to seal a Pacific-wide trade deal after Wa",1,1,0.0,0.789,0.211,0.7579,1
24 04 2014,Pakistan can produce cost-effective energy from geothermal resources: Expert - WASHINGTON: The development of Geothermal energy resources available in all provinces of Pakistan can provide cost -effe,1,1,0.0,0.851,0.149,0.4939,1
28 04 2014,"CM warns officials not to obstruct public service - LAHORE: Punjab Chief Minister Shahbaz Sharif on Monday warned the government officials not to obstruct public service, o",-1,-1,0.132,0.868,0.0,-0.3612,-1
28 04 2014,"LSE looses 10.59 points - LAHORE: Lahore Stock Exchange here Monday witnessed bearsh trend by losing 10.59 points, as the LSE Index-25 opened with",-1,-1,0.167,0.833,0.0,-0.4939,-1
28 04 2014,"French central bank head warns of eurozone disinflation risk - PARIS: The eurozone is at risk from unduly low inflation, the governor of the French central bank Christian Noyer, who a",-1,-1,0.235,0.765,0.0,-0.6908,-1
28 04 2014,PM strongly condemns blast at Karachi madrassah - ISLAMABAD: Prime Minister Nawaz Sharif on Monday strongly condemned the incident of a bomb blast at a madrassah in Karac,-1,-1,0.28,0.595,0.125,-0.7351,-1
28 04 2014,China's gold imports from Hong Kong fall to 4-month low - SINGAPORE: China's gold purchases via main conduit Hong Kong fell to a four-month low in March as a weaker yuan and,-1,-1,0.215,0.785,0.0,-0.7269,-1
29 04 2014,"LSE looses 50.34 points - LAHORE: Lahore Stock Exchange here Tuesday witnessed bearsh trend by losing 50.34 points, as the LSE Index-25 opened wit",-1,-1,0.167,0.833,0.0,-0.4939,-1
29 04 2014,India irked by EU mango ban - NEW DELHI: India's leading export promotion agency criticised a European ban on mango imports as unjustified on Tues,-1,-1,0.333,0.667,0.0,-0.875,-1
29 04 2014,Kenya's economy grew 4.7pc in 2013 - NAIROBI: Kenya's economy grew by a slower-than-expected 4.7 percent in 2013 mainly because drought hurt agriculture,-1,-1,0.145,0.855,0.0,-0.5267,-1
29 04 2014,German consumers begin to worry about Ukraine: survey - BERLIN: The Ukraine crisis is beginning to rattle consumers in Europe's top economy and cast a slight shadow over th,-1,-1,0.213,0.732,0.055,-0.7351,-1
02 05 2014,"US economy pumps out 288,000 jobs in April - WASHINGTON: The US economy pumped out 288,000 jobs in April, the highest pace in over two years, in a fresh confirmation",1,1,0.0,0.922,0.078,0.3182,1
02 05 2014,S&P puts Telekom Austria on credit watch positive - VIENNA: Standard & Poor's put Telekom Austria on credit watch positive on Friday after America Movil said it wou,1,1,0.0,0.64,0.36,0.9081,1
02 05 2014,RECORDER REPORT: KSE close of day - KARACHI: Karachi Stock Exchange (KSE) 100 index was closed on Friday having 28921.13 shares with a positive change of 8.,1,1,0.0,0.799,0.201,0.7003,1
02 05 2014,"Indonesian trade, inflation data show economy on the mend - JAKARTA: Indonesia has posted a robust monthly trade surplus while inflation eased in April, data showed Friday, in a si",1,1,0.0,0.845,0.155,0.5574,1
03 05 2014,‘Minister agrees to consider change in schedule for CNG stations’ - ISLAMABAD: Minister for Petroleum and Natural Resources Shahid Khaqan Abbasi has agreed in principle to consider change,1,1,0.0,0.789,0.211,0.6597,1
04 05 2014,"Oman 2013 nominal economic growth slowest since 2009 - DUBAI: Oman's economic growth plunged to 2.8 percent in nominal terms in 2013, its slowest pace of expansion since 2",1,1,0.0,0.828,0.172,0.6369,1
04 05 2014,Pakistan Railways working to connect Gwadar to Kashgar through rail link - ISLAMABAD: Pakistan Railways is actively working to implement Prime Minister Nawaz Sharif's vision of connecting Gwa,1,1,0.0,0.853,0.147,0.5106,1
06 05 2014,WTO taps South African ex-minister to judge tobacco dispute - GENEVA: Former South African Trade Minister Alec Erwin will lead a World Trade Organization panel appointed to judge a l,-1,-1,0.097,0.903,0.0,-0.4019,-1
06 05 2014,109 profiteers challaned: 5 shopkeepers arrested - KARACHI: Five shopkeepers were arrested and sent to jail during the crackdown launched in Karachi to check the illegal p,-1,-1,0.308,0.597,0.094,-0.8316,-1
08 05 2014,"87 shopkeepers fined, five arrested for profiteering - KARACHI: The divisional and district administration Karachi has challaned 87 shopkeepers and fine of Rs. 1,96,000 were i",-1,-1,0.171,0.764,0.065,-0.4404,-1
